Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Publisher,Date,Device,Direct/Indirect,Type,First Seen,Last Seen,Creative Text,Link to Creative,Creative ID,Spend (USD),Impressions
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",amazon.com,10/3/23,Desktop Display,Direct,HTML5,10/3/23,10/9/23,"ONE A DAY Multi+ Hair, Skin & Nails, Mult... MULTI+ - - $ 12.52 $13.18 vprime Save 5% more with Subscribe & Save",https://s3.amazonaws.com/YM_Ads/kiV7eGs_GAph2raEwmsO6A.png,460298300,966.4365,193368
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",Facebook,10/3/23,Facebook,Direct,Video Post,8/8/22,12/29/23,Hair ✅ Skin ✅ Nails ✅ Add this complete multivitamin to your healthy lifestyle and get a boost of support!,https://s3.amazonaws.com/YM_Ads/-4782423737630130142.png,393323934,1460.2748,202456
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,Facebook,10/3/23,Facebook,Direct,Video Post,4/8/22,12/27/23,One A Day Prenatal Advanced Complete Multivitamin supports baby’s healthy brain and cognitive development during pregnancy.,https://s3.amazonaws.com/YM_Ads/-5548918872966431208.png,392589144,730.1374,101228
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/3/23,Facebook,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720375206801394.png,459936905,1095.2061,151842
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/3/23,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,2920.5496,404912
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/3/23,Facebook,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/720369640135284.png,459279315,365.0687,50614
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/3/23,Facebook,Direct,Carousel Post,3/22/23,4/12/24,Get your daily vitamins and supplements delivered right to your door. Save 25% off your first order with code SHOP25.*,https://s3.amazonaws.com/YM_Ads/10159962673059713.png,405230293,365.0687,50614
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/3/23,Facebook,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Nature Made Vitamin D Extra Strength. † ... See more,https://s3.amazonaws.com/YM_Ads/720371940135054.png,459300835,1095.2061,151842
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,10/3/23,Facebook,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720374806801434.png,459294491,1825.3435,253070
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/3/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,872.2587,29075
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/3/23,Instagram,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/-3611572513148411380.png,484704867,260.1877,32818
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/3/23,Instagram,Direct,Video Post,1/5/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/1893167700073152370.png,392720816,780.5631,98454
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/3/23,Instagram,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/-2908431054472158160.png,459886805,1300.9386,164090
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/3/23,Instagram,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/6863865683148825971.png,461460107,2862.0649,360998
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),10/3/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,19160.0371,766374
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),10/3/23,OTT,Direct,Video,10/3/23,10/20/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/200223358-1.mp4,460271488,456.1914,18247
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,OTT Streaming Services (General),10/3/23,OTT,Direct,Video,10/3/23,12/28/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/zEDSR152oPwUrcmyVPVk3g.mp4,461703081,456.1914,18247
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Paramount+,10/3/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,4036.1538,183460
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/3/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/2552987513883366740.png,459869824,901.0959,135020
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/3/23,Pinterest,Direct,Photo Post,9/4/23,10/12/23,Nature Made B Vitamins,https://s3.amazonaws.com/YM_Ads/1408071127670011937.png,451853482,135.1644,20253
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/3/23,Pinterest,Direct,Photo Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/-203458659359793659.png,459869866,7028.5483,1053156
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/3/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/8915449531976981985.png,459869743,1081.3152,162024
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Pinterest,10/3/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-1221092389051069599.png,459870405,1531.8632,229534
"Pharmavite, LLC.",Nature Made,Nature Made L - Lysine,Nature Made L - Lysine,Nature Made L - Lysine,Pinterest,10/3/23,Pinterest,Direct,Photo Post,5/16/23,10/29/23,Nature Made Extra Strength L - Lysine 1000 mg Tablets - 60ct,https://s3.amazonaws.com/YM_Ads/-8401324520732822918.png,445892260,45.0548,6751
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,10/3/23,Pinterest,Direct,Photo Post,9/11/23,1/25/24,Nature Made Multivitamins,https://s3.amazonaws.com/YM_Ads/6831226818948697152.png,456015707,45.0548,6751
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,10/3/23,Pinterest,Direct,Video Post,10/3/23,12/31/23,Make Nature Made part of your morning.,https://s3.amazonaws.com/YM_Ads/8388294490961229062.png,460817316,135.1644,20253
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,target.com,10/3/23,Desktop Display,Direct,HTML5,10/3/23,10/3/23,week Free $5 OGiftCard when you spend $25 on select Nature Made products Terms & conditions apply to gift cards. Nature Made NatureMade NatureMade Sleep& RECOVER - = -,https://s3.amazonaws.com/YM_Ads/Xe3SDaUQju0IT9inuYVHAg.png,460555481,318.2271,26455
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,10/3/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/b6e9f692534c641c031449fb9594fe0a.mp4,459874094,5883.665,600975
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,TikTok,10/3/23,TikTok,Direct,Video Post,10/1/23,10/25/23,Supporting our immune health with Nature Made Vitamin C & Zinc Gummies with our move coming up†,https://sensortower-ads.s3.amazonaws.com/fca3cfe89bd7d71d55a5d1e7182ad0f5.mp4,459872658,2588.8127,264429
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,10/3/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Changes I've made to my morning routine as someone who works from home. ,https://sensortower-ads.s3.amazonaws.com/e1b0328bc550a21e1e0f98ad86bae152.mp4,459872179,2588.8127,264429
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/3/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now with Vitamin D Extra Strength and enjoy live concerts later.†,https://sensortower-ads.s3.amazonaws.com/5006c9b20844f1dde7cd152103abdc9c.mp4,459872213,7295.7446,745209
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/3/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and cheers to the moments ahead later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/8812e0e14ad4878651edee63014fa8ed.mp4,459871957,9178.5176,937521
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Tubi,10/3/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,938.8536,42675
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,walmart.com,10/3/23,Desktop Display,Direct,HTML5,9/10/23,10/31/23,"ONE A DAY. Support for mom & baby Choose a multivitamin with folic acid, DHA, & choline. Shop now ONE A DAY. Prenatal ADVANCED COMPLETE MULTIVITAMIN - BRAIN SUPPORT""",https://s3.amazonaws.com/YM_Ads/l9j59MFSue7C-Rha48hkBw.png,452513987,6268.9775,852908
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,walmart.com,10/3/23,Desktop Display,Direct,HTML5,9/9/23,10/31/23,ONE A DAY. High in folic acid #1 OB-GYN recommended OTC prenatal multivitamin brand. Shop now ONE A DAY ONE A DAY Prenatal x,https://s3.amazonaws.com/YM_Ads/ioDkhYroT-gyXqhrjskHhg.png,452266504,3582.2729,487376
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/3/23,YouTube,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,2002.9746,136250
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/3/23,YouTube,Direct,Video,8/18/23,12/29/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/zsN10DyOY9QnGfH6u1ia6g.mp4,444590144,801.1898,54500
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/3/23,YouTube,Direct,Video,10/2/23,12/28/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/rbVrOcRAirl4Ol0UaGPiqQ.mp4,460014094,600.8924,40875
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/3/23,YouTube,Direct,Video,8/18/23,12/30/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/KzgTxfcyI3rJxNQo0jyx9A.mp4,444561157,3605.3542,245250
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,YouTube,10/3/23,YouTube,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,9614.2783,654000
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/3/23,YouTube,Direct,Video,10/3/23,12/24/23,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/r0BhVYsFmoBl-1yq1gijFA.mp4,460057114,1001.4873,68125
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/3/23,YouTube,Direct,Video,8/31/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/MnaoiV44YY7OIRUKkl77ng.mp4,449100991,3204.7593,218000
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",Facebook,10/4/23,Facebook,Direct,Video Post,8/8/22,12/29/23,Hair ✅ Skin ✅ Nails ✅ Add this complete multivitamin to your healthy lifestyle and get a boost of support!,https://s3.amazonaws.com/YM_Ads/-4782423737630130142.png,393323934,733.686,101720
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,Facebook,10/4/23,Facebook,Direct,Video Post,4/8/22,12/27/23,One A Day Prenatal Advanced Complete Multivitamin supports baby’s healthy brain and cognitive development during pregnancy.,https://s3.amazonaws.com/YM_Ads/-5548918872966431208.png,392589144,366.843,50860
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/4/23,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,5135.8018,712040
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/4/23,Facebook,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Nature Made Vitamin D Extra Strength. † ... See more,https://s3.amazonaws.com/YM_Ads/720371940135054.png,459300835,4402.1157,610320
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/4/23,Facebook,Direct,Video Post,1/9/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/10159847527049713.png,391940065,366.843,50860
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/4/23,Facebook,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/720369640135284.png,459279315,1467.3719,203440
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,10/4/23,Facebook,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720374806801434.png,459294491,2934.7439,406880
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/4/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,2785.9736,92865
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/4/23,OTT,Direct,Video,10/4/23,12/31/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/E9cmc-w6j_HureHKuMKfhQ.mp4,460617364,5571.9473,185730
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/4/23,Instagram,Direct,Video Post,1/5/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/1893167700073152370.png,392720816,1570.4971,198090
